time,flow_1,flow_2,flow_3,flow_4,flow_5,flow_6,flow_7,flow_8,flow_9,flow_10,flow_11,flow_12,flow_13,flow_14,flow_15,flow_16,flow_17,flow_18,flow_19,flow_20,train or test
2022-08-09 04:00:00,36.8,3.6,47.7,12.2,1.1,12.8,2.1,0.2,0.5,0.185,0.8,0.343,2.3,0.2,0.1,1.3,1.3,1.976,0.265,0.6,train
2022-08-09 05:00:00,15.5,4.3,44.0,13.9,1.0,17.2,2.2,0.3,1.4,0.334,1.1,0.6,2.3,0.3,0.6,1.8,1.7,2.328,1.056,0.9,train
2022-08-09 06:00:00,32.0,12.0,61.0,30.5,3.5,46.6,8.6,1.5,5.5,1.868,2.4,2.308,3.2,1.7,1.4,3.2,5.6,4.624,1.9,1.7,train
2022-08-09 07:00:00,50.9,22.1,84.8,47.5,7.1,86.2,17.9,2.4,9.8,3.594,6.1,3.932,5.1,3.4,3.1,6.6,11.9,8.872,4.018,2.4,train
2022-08-09 08:00:00,51.2,22.5,94.5,52.9,7.3,96.0,15.9,2.9,8.5,3.774,6.0,4.236,5.2,3.6,2.5,6.3,11.6,10.248,3.868,3.1,train
2022-08-09 09:00:00,48.7,19.5,92.0,50.7,5.7,87.2,13.9,2.0,7.6,3.99,5.4,4.256,3.7,3.6,1.9,5.2,10.7,9.088,3.006,2.8,train
2022-08-09 10:00:00,44.2,18.7,88.5,41.0,4.2,74.0,12.1,1.5,5.0,2.518,4.7,3.804,3.2,2.2,1.1,4.7,7.9,7.824,2.044,2.6,train
2022-08-09 11:00:00,46.1,17.3,87.5,39.8,3.9,71.8,12.2,1.7,4.8,1.824,4.4,2.648,3.1,2.1,1.3,5.5,8.2,8.896,2.834,2.8,train
2022-08-09 12:00:00,43.9,17.7,87.3,36.7,4.3,72.8,11.9,1.9,5.3,2.286,4.2,3.084,2.8,2.6,1.7,5.9,9.1,8.36,1.95,2.8,train
2022-08-09 13:00:00,36.7,15.1,75.0,29.4,3.3,58.2,9.1,1.2,4.0,1.626,3.5,2.24,2.8,1.6,1.2,4.5,6.8,6.336,1.866,2.2,train
2022-08-09 14:00:00,30.7,10.3,63.4,20.9,2.7,38.2,6.6,1.0,2.9,0.852,2.9,1.848,2.5,1.2,1.0,3.3,4.1,4.816,1.679,2.5,train
2022-08-09 15:00:00,26.9,10.3,63.6,23.2,2.9,46.6,5.8,1.0,2.9,1.008,2.7,1.584,2.6,1.1,0.7,2.7,4.1,5.04,1.27,2.2,train
2022-08-09 16:00:00,34.5,12.5,68.4,28.5,2.8,54.0,6.5,0.9,3.7,1.74,2.9,1.4,4.9,1.1,1.0,3.3,5.2,5.192,1.255,1.9,train
2022-08-09 17:00:00,42.2,16.2,77.8,41.8,4.7,66.7,11.0,1.8,5.8,2.044,3.9,2.632,2.8,2.8,1.1,4.6,7.2,6.544,2.286,2.3,train
2022-08-09 18:00:00,49.0,20.1,87.0,51.2,5.2,81.0,15.2,2.5,7.1,2.872,5.8,3.532,3.8,2.4,2.0,5.7,9.4,9.448,3.27,2.6,train
2022-08-09 19:00:00,57.7,24.1,97.8,61.3,6.2,102.3,18.5,2.5,9.0,3.44,7.8,3.444,4.6,3.4,3.2,8.5,11.0,10.2,4.096,3.2,train
2022-08-09 20:00:00,70.1,34.2,106.0,71.8,9.3,127.4,28.4,3.9,11.7,5.01,10.7,6.428,5.3,5.8,3.9,10.9,13.9,13.36,5.95,2.9,train
2022-08-09 21:00:00,69.2,45.6,114.2,77.8,12.5,151.8,33.2,5.2,14.8,6.28,13.1,8.672,6.4,8.0,4.6,13.4,19.6,16.08,7.054,4.9,train
2022-08-09 22:00:00,90.8,39.9,114.8,77.5,11.1,142.0,33.6,4.6,15.1,7.366,13.8,9.188,8.1,8.8,4.2,12.3,22.1,15.56,6.592,5.6,train
2022-08-09 23:00:00,53.2,31.2,100.0,85.0,6.1,102.2,23.0,3.4,8.9,5.256,8.5,5.512,6.7,5.6,3.2,8.6,14.8,12.32,3.854,3.6,train
2022-08-10 00:00:00,36.9,15.3,86.0,39.3,4.9,56.8,12.0,1.7,4.7,1.96,4.7,2.864,4.0,3.2,2.0,5.8,7.3,7.76,2.142,2.1,train
2022-08-10 01:00:00,22.4,9.0,74.4,21.1,2.2,28.8,5.0,0.7,1.8,1.036,1.8,0.88,3.2,1.0,1.0,3.2,4.7,4.888,1.37,1.1,train
2022-08-10 02:00:00,16.2,5.3,71.0,13.6,1.3,19.2,3.2,0.3,1.2,0.531,1.3,0.615,2.7,0.4,0.7,1.9,2.1,3.096,0.544,0.6,train
2022-08-10 03:00:00,13.2,3.9,69.3,12.6,1.1,15.2,2.4,0.2,1.3,0.25,1.0,0.476,2.8,0.2,0.5,1.7,1.8,2.88,0.169,0.4,train
2022-08-10 04:00:00,13.2,3.4,47.7,12.3,1.1,14.3,2.0,0.3,0.9,0.246,1.1,0.387,2.7,0.2,0.3,1.4,1.2,2.888,0.348,0.8,train
2022-08-10 05:00:00,17.6,4.3,44.6,13.8,1.2,16.7,2.2,0.5,1.5,0.22,0.8,0.54,2.5,0.4,0.6,1.8,2.0,3.056,0.656,0.4,train
2022-08-10 06:00:00,29.6,11.1,59.7,28.2,2.7,45.3,7.7,1.2,5.1,1.868,1.9,2.308,3.3,1.5,1.2,2.6,5.3,4.624,1.9,1.7,train
2022-08-10 07:00:00,45.2,20.7,83.0,46.0,6.9,83.7,17.0,2.3,8.4,3.594,5.9,3.932,5.0,3.3,2.1,6.5,12.0,8.872,4.018,2.7,train
2022-08-10 08:00:00,49.2,23.6,89.0,53.0,7.1,97.6,18.1,2.4,8.5,3.774,5.8,4.236,5.3,4.1,3.1,6.9,11.5,10.248,3.868,3.3,train
2022-08-10 09:00:00,49.2,25.0,78.7,47.6,5.8,87.4,15.2,2.3,6.7,3.99,6.8,4.256,4.7,3.6,2.2,6.1,9.5,9.088,3.006,2.6,train
2022-08-10 10:00:00,47.0,20.5,77.0,42.1,4.9,75.6,13.3,1.4,6.0,2.518,4.8,3.804,3.8,2.6,1.6,6.2,9.3,7.824,2.044,3.3,train
2022-08-10 11:00:00,45.7,19.2,74.0,42.8,4.8,75.7,12.3,1.8,5.5,1.824,5.2,2.648,3.5,2.5,1.6,5.9,8.0,8.896,2.168,2.9,train
2022-08-10 12:00:00,46.0,18.0,70.0,37.2,4.9,72.3,12.3,1.7,5.8,2.286,4.7,3.084,3.6,2.7,1.8,5.4,7.8,8.36,2.1,2.9,train
2022-08-10 13:00:00,37.9,15.6,64.8,31.5,3.3,62.7,10.0,1.1,4.8,1.584,4.0,2.2,3.7,1.9,1.3,4.0,6.6,6.08,2.08,2.1,train
2022-08-10 14:00:00,30.2,12.1,58.5,22.0,2.7,47.5,7.3,0.8,3.6,1.251,2.8,1.88,4.2,1.1,0.9,2.6,4.8,5.184,1.379,2.5,train
2022-08-10 15:00:00,28.6,11.6,57.0,25.3,3.3,44.2,7.6,1.2,3.3,1.138,2.5,2.468,2.9,1.1,1.0,2.8,4.5,5.224,1.316,2.1,train
2022-08-10 16:00:00,33.9,14.2,59.3,28.2,3.3,52.8,7.5,0.8,4.1,1.33,2.7,1.768,2.2,1.3,1.3,3.4,5.3,5.28,1.852,2.3,train
2022-08-10 17:00:00,41.9,18.3,67.4,41.9,4.9,67.0,11.7,2.0,6.2,2.092,4.0,2.696,3.3,2.3,1.5,4.9,6.7,7.48,2.708,3.1,train
2022-08-10 18:00:00,48.6,21.6,74.3,52.9,5.9,83.2,15.2,2.4,8.5,3.536,6.7,3.196,4.4,3.3,1.9,7.0,8.5,7.968,3.1,2.6,train
2022-08-10 19:00:00,61.5,28.0,80.0,61.2,6.8,106.0,20.5,3.2,9.7,4.008,7.2,4.256,4.4,4.2,3.0,8.5,13.1,9.8,4.386,3.0,train
2022-08-10 20:00:00,71.4,35.7,82.7,72.0,10.2,124.3,27.2,3.5,12.8,6.25,9.6,6.704,6.0,6.1,3.9,11.0,16.5,13.056,5.074,3.6,train
2022-08-10 21:00:00,73.1,38.9,108.3,78.5,11.9,147.0,35.5,5.1,17.5,6.954,12.6,9.656,7.5,8.3,5.5,11.5,22.0,16.744,7.654,4.6,train
2022-08-10 22:00:00,69.8,39.3,113.7,77.2,10.5,142.5,30.6,4.9,15.1,5.984,11.9,7.988,8.5,8.7,5.2,12.1,20.3,16.984,6.336,5.3,train
2022-08-10 23:00:00,55.7,29.1,104.0,87.0,6.9,108.8,22.4,3.6,8.5,5.604,9.2,6.184,6.7,5.9,2.9,9.4,14.5,13.128,4.25,4.1,train
2022-08-11 00:00:00,33.0,17.0,85.3,42.3,3.7,56.0,11.0,1.7,4.2,2.72,5.4,2.844,4.5,3.1,2.3,5.1,8.2,8.104,2.032,2.6,train
2022-08-11 01:00:00,23.5,8.2,75.5,19.0,2.4,29.0,5.3,0.4,2.0,0.967,2.4,1.56,3.4,0.8,1.2,2.6,3.6,4.736,1.25,1.4,train
2022-08-11 02:00:00,17.4,5.3,71.2,15.0,1.3,15.4,3.0,0.3,1.5,0.531,1.2,0.76,2.5,0.4,0.5,1.1,1.8,2.912,0.544,0.7,train
2022-08-11 03:00:00,15.5,3.7,68.8,11.8,0.9,13.8,1.7,0.2,0.7,0.25,1.0,0.484,2.3,0.2,0.2,0.8,1.4,3.472,0.169,0.5,train
2022-08-11 04:00:00,15.7,3.4,58.5,11.1,0.9,15.0,2.0,0.3,1.3,0.246,1.1,0.225,2.8,0.6,0.2,0.9,1.3,4.08,0.348,0.3,train
2022-08-11 05:00:00,19.0,4.7,44.0,14.2,1.1,17.8,2.0,0.4,1.4,0.231,0.7,0.588,2.5,0.6,0.8,1.0,2.5,3.488,0.377,0.9,train
2022-08-11 06:00:00,34.4,12.7,62.3,29.2,3.0,45.4,8.5,1.4,4.6,1.904,2.5,2.304,3.2,1.9,2.0,2.5,5.5,5.408,1.829,1.7,train
2022-08-11 07:00:00,48.6,22.6,87.0,47.8,7.1,90.6,18.4,2.8,9.5,4.148,5.8,4.176,4.7,3.6,3.5,5.7,11.9,9.36,3.87,3.3,train
2022-08-11 08:00:00,53.6,25.2,96.7,57.6,7.5,101.2,18.7,3.1,9.8,4.228,6.1,4.908,4.9,3.8,3.1,6.2,11.7,9.512,4.4,3.8,train
2022-08-11 09:00:00,50.6,24.3,96.0,51.8,5.5,93.5,15.1,1.8,8.7,2.99,5.2,4.56,3.7,3.2,1.9,5.5,10.9,8.08,2.83,3.0,train
2022-08-11 10:00:00,48.5,20.6,91.5,45.5,2.3,83.0,14.4,1.4,7.7,3.586,6.0,3.716,4.0,2.4,1.7,5.6,10.1,8.112,3.66,3.2,train
2022-08-11 11:00:00,48.2,18.7,89.5,43.9,4.8,79.3,12.8,2.0,6.5,2.58,4.9,3.104,4.4,2.6,1.7,5.3,8.8,7.488,2.582,2.7,train
2022-08-11 12:00:00,44.0,17.4,88.7,37.1,4.5,76.7,12.5,1.5,6.3,2.586,5.3,3.036,2.7,2.1,1.5,5.0,7.5,6.64,2.178,3.2,train
2022-08-11 13:00:00,38.5,16.0,80.3,33.4,3.6,64.7,9.3,1.4,4.6,1.69,4.8,2.064,3.3,1.7,1.5,3.8,7.6,6.104,1.966,2.2,train
2022-08-11 14:00:00,31.3,11.3,67.5,22.9,3.0,50.6,6.6,1.0,3.5,0.997,4.2,1.844,2.6,1.5,0.9,2.6,5.0,5.04,1.63,2.4,train
2022-08-11 15:00:00,31.9,11.6,66.8,25.6,3.0,51.0,6.9,0.7,3.6,1.257,3.2,1.992,2.4,1.4,1.0,2.3,5.2,4.512,1.698,2.4,train
2022-08-11 16:00:00,35.2,14.4,68.7,28.1,3.3,54.0,8.3,0.7,4.1,1.117,3.1,1.564,2.6,1.2,1.2,2.8,5.4,5.248,1.398,2.0,train
2022-08-11 17:00:00,41.1,16.4,81.0,41.1,3.9,69.0,10.8,1.5,5.7,2.066,3.7,2.328,3.2,2.0,1.3,4.0,7.4,6.048,2.132,2.5,train
2022-08-11 18:00:00,50.8,20.8,89.3,51.9,5.3,81.2,15.0,2.1,7.7,2.976,6.4,3.436,4.1,2.8,1.3,5.8,10.3,6.896,2.97,2.7,train
2022-08-11 19:00:00,56.5,27.0,95.4,59.1,6.5,94.5,17.7,2.0,9.2,3.608,7.4,3.988,4.3,3.1,2.6,7.5,10.9,8.112,3.964,3.0,train
2022-08-11 20:00:00,67.2,31.9,102.6,67.3,8.3,119.3,25.6,2.9,10.5,4.836,8.5,5.24,4.8,5.1,3.0,9.8,14.6,11.968,5.674,4.6,train
2022-08-11 21:00:00,69.6,45.2,116.2,78.0,12.6,157.4,34.0,4.1,15.5,6.626,11.4,8.952,6.8,8.7,4.8,12.4,20.1,14.496,8.056,5.0,train
2022-08-11 22:00:00,95.9,42.9,117.2,79.9,11.4,163.8,34.8,5.1,16.3,7.962,13.6,8.664,9.2,9.0,5.5,13.1,23.6,17.864,7.06,5.3,train
2022-08-11 23:00:00,60.7,33.7,105.0,94.4,7.6,112.0,26.9,3.7,11.5,5.708,8.6,6.576,8.0,5.6,4.2,12.0,17.3,14.896,5.37,4.3,train
2022-08-12 00:00:00,38.3,18.0,87.8,50.3,5.8,56.5,13.7,1.8,5.2,2.848,5.4,2.808,4.6,3.8,2.5,4.8,8.3,8.104,1.99,2.7,train
2022-08-12 01:00:00,26.7,8.7,75.5,21.1,2.4,31.0,5.4,0.7,2.3,1.094,2.9,1.256,3.9,1.3,0.6,2.7,4.5,4.736,1.02,1.0,train
2022-08-12 02:00:00,19.8,4.8,71.0,13.3,1.0,17.3,3.3,0.2,1.3,0.531,1.3,0.852,3.3,1.1,0.6,1.2,2.2,2.912,0.402,0.6,train
2022-08-12 03:00:00,17.6,5.0,69.7,12.3,0.7,14.0,2.8,0.2,0.9,0.25,0.7,0.524,3.1,0.9,0.3,0.8,1.8,3.472,0.468,0.4,train
2022-08-12 04:00:00,13.9,4.0,60.6,11.8,0.9,14.0,1.8,0.2,0.9,0.246,0.5,0.38,2.3,1.0,0.3,0.9,1.8,4.08,0.452,0.6,train
2022-08-12 05:00:00,19.3,4.3,45.7,14.0,1.1,15.7,2.0,0.4,1.3,0.231,0.8,0.624,2.5,1.1,0.3,1.5,2.3,3.488,0.596,0.9,train
2022-08-12 06:00:00,35.4,11.7,63.0,28.6,2.8,45.0,8.0,1.0,5.5,1.904,2.5,2.492,3.2,1.5,1.2,2.7,5.6,5.408,1.637,1.3,train
2022-08-12 07:00:00,50.6,23.0,87.5,50.2,8.2,91.5,17.7,2.7,9.1,3.644,7.0,5.032,5.1,3.6,3.0,5.7,11.9,8.248,4.194,2.5,train
2022-08-12 08:00:00,55.0,26.1,96.8,59.7,8.7,107.2,18.9,3.2,9.4,4.29,6.6,4.888,5.9,4.8,2.8,6.6,14.4,9.672,4.122,3.4,train
2022-08-12 09:00:00,47.6,23.1,92.4,48.7,5.7,91.8,14.5,1.8,7.2,2.394,5.4,3.696,3.9,2.7,2.1,4.0,10.9,8.2,3.404,3.1,train
2022-08-12 10:00:00,43.0,18.9,86.3,40.8,5.4,75.0,11.7,1.6,6.0,2.716,4.9,2.928,3.1,2.0,1.7,4.6,7.9,6.824,2.472,2.9,train
2022-08-12 11:00:00,40.8,17.5,81.0,42.0,5.7,72.2,11.5,1.8,6.4,2.776,5.5,2.824,3.0,1.9,1.6,5.0,7.1,7.264,1.924,2.7,train
2022-08-12 12:00:00,41.7,16.2,80.5,36.9,4.2,72.8,12.2,1.5,6.2,2.48,6.1,3.036,3.1,2.6,1.8,4.8,9.1,6.32,2.178,2.6,train
2022-08-12 13:00:00,35.4,14.2,74.8,32.3,3.0,61.5,9.9,1.1,4.5,1.538,5.0,2.064,3.1,1.9,1.6,3.5,6.6,5.048,1.966,1.9,train
2022-08-12 14:00:00,28.5,12.0,64.2,22.6,2.7,48.5,6.5,0.9,2.8,1.11,3.4,1.844,2.3,1.5,1.3,2.5,3.9,4.8,1.63,1.8,train
2022-08-12 15:00:00,30.6,20.7,63.8,26.0,2.9,47.5,6.7,0.9,3.0,1.028,2.5,1.992,2.1,1.1,1.4,2.4,4.6,4.376,1.698,1.6,train
2022-08-12 16:00:00,35.4,21.3,69.0,29.7,3.1,51.7,7.3,0.8,4.8,1.408,2.6,1.564,3.1,1.2,1.3,2.5,5.5,4.84,1.398,2.2,train
2022-08-12 17:00:00,41.6,16.5,78.7,44.3,3.9,64.6,10.7,0.9,5.4,2.14,4.2,2.328,3.4,1.9,1.2,3.9,6.5,5.72,2.132,2.3,train
2022-08-12 18:00:00,48.4,19.4,85.5,51.7,5.1,80.4,15.1,1.8,7.2,2.976,6.0,3.436,4.3,2.8,1.5,5.9,8.3,6.896,2.97,2.9,train
2022-08-12 19:00:00,54.6,22.2,91.2,60.4,6.3,93.0,18.3,2.5,8.2,3.608,6.7,3.988,4.5,2.9,2.5,6.8,9.8,8.112,3.964,2.8,train
2022-08-12 20:00:00,56.5,30.7,101.3,63.9,7.6,108.3,22.0,2.9,10.2,4.836,7.5,5.24,4.4,4.1,3.1,8.3,13.1,11.968,5.674,2.9,train
2022-08-12 21:00:00,96.0,39.0,110.0,75.7,10.7,143.5,31.8,4.3,14.0,6.626,10.7,8.952,6.4,7.0,4.6,11.3,18.2,14.496,8.056,3.7,train
2022-08-12 22:00:00,85.0,40.5,114.0,81.0,10.3,154.0,33.5,4.7,16.9,7.962,13.7,8.664,7.6,7.8,4.6,13.0,20.8,17.864,7.06,5.0,train
2022-08-12 23:00:00,63.5,34.2,106.0,92.0,7.3,111.2,25.0,4.2,11.7,5.708,10.7,6.576,7.2,7.0,2.9,9.2,17.3,14.896,5.37,4.0,train
2022-08-13 00:00:00,22.9,19.5,90.3,49.5,4.4,66.3,14.4,1.9,6.4,2.848,6.3,2.808,4.8,3.3,2.6,5.1,10.3,8.104,1.99,2.7,train
2022-08-13 01:00:00,39.2,9.2,76.2,24.4,3.0,35.0,6.7,0.8,2.7,1.094,2.8,1.256,3.7,1.5,0.9,3.5,5.8,4.736,1.02,1.4,train
2022-08-13 02:00:00,11.9,6.3,71.2,17.9,1.8,21.7,4.1,0.4,1.4,0.531,1.8,0.852,2.7,0.9,0.7,2.2,3.4,2.912,0.402,0.8,train
2022-08-13 03:00:00,34.0,5.2,68.8,13.1,1.0,17.6,2.7,0.3,1.1,0.25,1.1,0.524,2.5,0.3,0.3,0.9,2.4,2.767,0.468,0.3,train
2022-08-13 04:00:00,6.8,4.6,58.5,12.1,1.4,14.2,1.9,0.3,1.1,0.246,0.9,0.38,2.6,0.3,0.4,0.6,2.2,2.704,0.452,0.5,train
2022-08-13 05:00:00,8.8,5.2,45.0,13.9,1.8,17.8,2.5,0.3,1.4,0.231,0.5,0.624,2.3,0.1,0.4,1.2,2.5,2.992,0.596,0.8,train
2022-08-13 06:00:00,27.0,10.2,59.7,24.5,3.7,41.7,7.3,0.8,4.2,1.904,2.0,2.492,3.2,1.4,1.1,1.8,4.6,5.408,1.637,1.4,train
2022-08-13 07:00:00,46.0,18.3,80.0,40.7,5.5,73.5,12.6,2.3,7.0,3.644,4.2,3.192,4.2,2.0,2.0,3.6,8.1,8.248,4.194,2.2,train
2022-08-13 08:00:00,52.5,26.1,93.0,55.7,7.8,93.2,19.0,3.2,8.9,4.29,5.9,4.888,4.8,4.2,3.1,5.6,12.8,9.672,4.122,3.0,train
2022-08-13 09:00:00,55.4,27.7,97.6,60.2,8.9,107.0,22.7,3.4,10.8,2.394,7.4,3.696,5.0,4.5,3.0,7.6,15.0,11.528,3.986,3.6,train
2022-08-13 10:00:00,55.3,25.3,96.0,58.9,8.0,107.6,20.6,3.0,11.1,2.716,7.4,2.928,4.5,4.7,2.1,7.6,14.4,6.824,2.472,4.5,train
2022-08-13 11:00:00,52.8,24.6,96.0,57.0,7.9,102.4,20.7,3.0,9.5,2.776,7.4,2.824,4.7,3.9,3.0,7.8,13.0,7.264,1.924,3.8,train
2022-08-13 12:00:00,50.8,23.5,94.4,49.0,7.3,92.8,17.9,2.7,9.1,2.48,7.2,3.036,4.4,3.3,2.5,6.8,13.0,6.32,2.178,4.1,train
2022-08-13 13:00:00,69.5,20.6,90.6,44.1,5.8,80.8,15.1,2.2,7.5,3.028,6.0,3.376,4.5,2.8,1.7,4.6,10.1,8.464,2.404,3.4,train
2022-08-13 14:00:00,31.9,17.2,83.0,28.5,5.0,52.4,11.2,1.9,5.0,2.076,4.2,3.0,3.7,2.5,1.3,4.2,8.3,6.928,2.09,2.3,train
2022-08-13 15:00:00,24.6,16.1,83.2,30.6,4.4,57.6,9.4,1.2,4.5,1.636,3.6,1.872,3.2,1.8,1.0,3.2,7.7,5.432,1.582,5.7,train
2022-08-13 16:00:00,48.4,16.5,81.2,34.7,4.7,62.7,11.0,1.3,5.2,2.088,4.4,2.116,3.2,2.1,1.2,4.1,6.8,6.176,2.034,10.2,train
2022-08-13 17:00:00,31.0,18.5,84.0,48.3,5.1,76.7,12.2,1.8,6.4,3.108,5.0,2.524,3.8,2.7,1.4,4.9,9.9,6.928,2.19,3.3,train
2022-08-13 18:00:00,56.4,21.4,90.0,59.7,6.7,90.3,16.3,2.1,7.6,3.624,6.2,2.872,5.1,2.7,1.7,5.3,10.2,8.664,2.776,2.2,train
2022-08-13 19:00:00,61.3,23.4,93.6,59.2,6.9,96.3,18.8,2.5,9.2,3.0,7.0,3.404,4.4,3.4,2.5,6.7,11.9,9.976,3.5,3.8,train
2022-08-13 20:00:00,67.1,27.4,99.2,65.1,7.9,109.7,21.6,2.6,9.8,3.768,7.3,5.068,4.4,4.9,3.6,7.9,13.6,11.016,4.686,3.9,train
2022-08-13 21:00:00,75.0,38.0,110.5,76.7,10.8,147.0,32.2,4.0,14.6,6.76,10.4,6.468,5.7,7.3,4.6,9.2,18.4,12.952,6.186,4.2,train
2022-08-13 22:00:00,73.2,43.5,111.5,78.9,10.5,157.7,34.4,5.3,16.2,6.1,12.4,8.604,9.3,7.1,4.5,10.8,19.4,15.672,7.058,4.5,train
2022-08-13 23:00:00,65.1,37.4,102.5,95.0,6.7,111.3,27.9,4.6,11.6,5.12,9.8,6.184,8.0,6.4,3.1,10.4,17.8,12.864,4.604,4.4,train
2022-08-14 00:00:00,45.9,19.8,87.3,47.4,5.1,67.5,16.2,2.0,6.4,3.344,7.0,3.772,5.6,3.8,1.7,6.5,10.6,9.488,2.912,2.4,train
